EventID;EventDate;EpicenterAgency;EpicenterLon;EpicenterLat;Type;Magnitude;Depth;Location;Code;Longitude;Latitude;Province;District;PGA_NS;PGA_EW;PGA_UD;Repi
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3906;27.776703;41.822928;Kırklareli;Demirköy;30.4891323;38.06682416;15.98887657;113.9702508
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3903;27.9853;41.8815;Kırklareli;Demirköy;20.6734459;18.36711578;7.017959772;115.6255061
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3904;27.08565;41.43276;Kırklareli;Babaeski;12.61055433;12.48305855;5.319597825;116.0622082
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1654;29.558275;40.480008;Bursa;İznik;11.12615721;11.61772298;3.482860307;118.5882059
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3410;29.60816;41.17189;İstanbul;Şile;27.85279946;27.50885352;13.03604819;119.5545199
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1640;28.986773;39.911173;Bursa;Orhaneli;8.337785945;9.369792656;6.302164454;122.817076
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3909;26.915573;41.350385;Kırklareli;Pehlivanköy;21.15075665;21.12535489;10.4304801;123.9737333
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4145;29.738092;40.775342;Kocaeli;Körfez;13.07681239;27.18858975;7.877299177;126.0436589
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3901;27.21509;41.73774;Kırklareli;Kırklareli Merkez;11.84604185;11.33597277;6.429271904;130.0750906
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1023;28.166607;39.682455;Balıkesir;Kepsut;10.89749237;10.45147387;4.26194886;131.1034179
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1634;28.88207;39.77632;Bursa;Büyükorhan;5.376635711;5.84265462;2.701144944;132.0694215
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4137;29.81164;40.7746;Kocaeli;Derince;15.94107803;23.58039598;8.944844891;132.1969098
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1657;29.716899;40.442714;Bursa;İznik;31.53182724;42.51311227;16.54194611;132.6008106
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4139;29.81932;40.69821;Kocaeli;Gölcük;12.37781168;10.78438376;7.17467491;133.8185561
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4112;29.84;40.7245;Kocaeli;Gölcük;33.08234774;43.80807397;13.56675761;135.1608182
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1641;29.652452;40.27685;Bursa;Yenişehir;10.41431456;12.35029474;5.12954704;135.4563934
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);2203;26.6319;40.8681;Edirne;Keşan;4.458525407;5.88149046;3.388640355;135.6039738
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4142;29.85205;40.76225;Kocaeli;Derince;13.51886309;9.700129835;6.728800541;135.7302565
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4123;29.84794;40.71515;Kocaeli;Gölcük;41.31222875;50.40419155;15.14913369;135.9537436
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1021;27.576193;39.747355;Balıkesir;Balya;6.234148645;8.556465632;3.901839513;136.079494
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1719;27.049958;40.029342;Çanakkale;Çan;29.89725169;26.07611503;11.2825356;136.9228024
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1017;27.85715;39.65966;Balıkesir;Karesi;10.22221243;8.793464681;4.203060909;137.4575895
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1003;27.86204;39.65499;Balıkesir;Karesi;6.210192814;9.114787998;2.96422346;137.8638864
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1610;29.50882;40.06708;Bursa;İnegöl;15.37259149;19.29281387;6.708015079;138.6166356
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);2204;26.6899;41.2932;Edirne;Uzunköprü;8.119355499;9.598786269;3.259982076;138.9208844
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4127;29.90473;40.76087;Kocaeli;İzmit;13.72494864;15.40171099;12.96338214;140.1632487
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4126;29.91485;40.76252;Kocaeli;İzmit;35.89666833;31.66620678;15.78729732;140.9963311
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4135;29.91665;40.71223;Kocaeli;Başiskele;30.92084224;32.10260352;15.89658513;141.7394286
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1715;26.69225;40.36316;Çanakkale;Lapseki;13.39857648;14.85516821;5.752171864;142.1924315
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4107;29.93244;40.76021;Kocaeli;İzmit;25.52564779;29.37436646;8.708034803;142.4945319
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);2206;26.80923;41.55047;Edirne;Havsa;7.505365611;5.053280936;1.590500804;142.5125044
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4108;29.93293;40.76023;Kocaeli;İzmit;79.85541128;45.26855511;10.1357636;142.5354493
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4144;29.954044;40.782277;Kocaeli;İzmit;8.341495367;12.39251026;5.743914181;144.1154401
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4136;29.95696;41.03719;Kocaeli;Kandıra;21.49756662;18.14835141;7.557740114;145.1672781
